-0.158985800412502,-0.8860409067222512,0.0
-0.15977312390924955,-0.8862688900468995,0.0
-0.16104037759796921,-0.8860409067222512,0.0
-0.15901554815167382,-0.8844775924960917,0.0
-0.16031651594478818,-0.8886464304325169,0.0
-0.1590254640647311,-0.8882881709223553,0.0
-0.15902348088211962,-0.8900468994267848,0.0
-0.1579842931937173,-0.8896560708702449,0.0
-0.15849595430747263,-0.8906982803543513,0.0
-0.156260907504363,-0.892196456487754,0.0
-0.15480326828494367,-0.8955510682647212,0.0
-0.15391083610978898,-0.899785044293903,0.0
-0.15311557988259558,-0.9014134966128192,0.0
-0.15467634459781057,-0.9033350703491402,0.0
-0.1549639060764715,-0.9027488275143304,0.0
-0.15247104553387275,-0.9032699322563835,0.0
-0.15149928605425989,-0.9012506513809275,0.0
-0.1507873234967476,-0.8981891610213653,0.0
-0.15024988100904332,-0.8974075039082856,0.0
-0.15131485007139459,-0.8943460135487233,0.0
-0.1508170712359194,-0.8924570088587807,0.0
-0.15055529113120736,-0.8950951016154247,0.0
-0.15163215928922735,-0.8956162063574779,0.0
-0.15268919562113278,-0.8944111516414799,0.0
-0.1541250198318261,-0.8924570088587807,0.0
-0.15439473266698397,-0.892391870766024,0.0
-0.15586228779946057,-0.8923593017196456,0.0
-0.15764318578454703,-0.8905028660760813,0.0
-0.1577899412977947,-0.8895909327774882,0.0
-0.16095510074567665,-0.8905028660760813,0.0
-0.16193082659051244,-0.8917079207920792,0.0
-0.16162343328573694,-0.8906005732152162,0.0
-0.1621569094082183,-0.8899491922876498,0.0
-0.16240480723465017,-0.8912193850964044,0.0
-0.16135173726796764,-0.8906982803543513,0.0
-0.16222037125178487,-0.8918381969775925,0.0
-0.16051681738854515,-0.8936620635747785,0.0
-0.1595391083610979,-0.8919033350703491,0.0
-0.15873393622084722,-0.8919033350703491,0.0
-0.1572227510709186,-0.8919033350703491,0.0
-0.15719102014913533,-0.8910565398645127,0.0
-0.15743296842773283,-0.8908611255862429,0.0
-0.1542797080755196,-0.8914799374674309,0.0
-0.15374623195303824,-0.8906331422615946,0.0
-0.15264159923845788,-0.8910239708181344,0.0
-0.15003371410439473,-0.8903400208441897,0.0
-0.1474258289703316,-0.8906657113079729,0.0
-0.14718586387434554,-0.8925872850442939,0.0
-0.14892908138981437,-0.8947368421052632,0.0
-0.1492662224337617,-0.8963001563314226,0.0
-0.14957559892114866,-0.8943460135487233,0.0
-0.14929795335554497,-0.8948345492443981,0.0
-0.14972632079961923,-0.8936620635747785,0.0
-0.15099159130572742,-0.8924895779051589,0.0
-0.15003768046961763,-0.8925221469515373,0.0
-0.15118396001903855,-0.8915125065138093,0.0
-0.15153101697604315,-0.8928152683689422,0.0
-0.15129303506266856,-0.8911216779572694,0.0
-0.15219339996826908,-0.8871156852527358,0.0
-0.15383349198794224,-0.8872133923918708,0.0
-0.15556481040774234,-0.888353309015112,0.0
-0.1570343487228304,-0.8892978113600833,0.0
-0.15915437093447565,-0.8899817613340282,0.0
-0.159644217039505,-0.8913170922355393,0.0
-0.1603998096144693,-0.8904051589369463,0.0
-0.15955100745676662,-0.8904702970297029,0.0
-0.16010233222275108,-0.8902097446586764,0.0
-0.16079446295414881,-0.8913170922355393,0.0
-0.16084999206726955,-0.8901446065659198,0.0
-0.16088965571949865,-0.8873762376237624,0.0
-0.16058226241472315,-0.8867899947889526,0.0
-0.15995755989211485,-0.8896886399166233,0.0
-0.16012613041408852,-0.8927175612298072,0.0
-0.16016579406631762,-0.8925547159979156,0.0
-0.157996192289386,-0.8933689421573736,0.0
-0.15683404727907346,-0.8919684731631058,0.0
-0.1533515786133587,-0.8925221469515373,0.0
-0.15228660955100745,-0.8911542470036478,0.0
-0.15146160558464222,-0.8925547159979156,0.0
-0.1499524036173251,-0.8915450755601876,0.0
-0.14887751864191653,-0.8934992183428869,0.0
-0.14945264159923846,-0.8935317873892652,0.0
-0.14849873076312867,-0.8909262636789995,0.0
-0.14726122481358084,-0.8882230328295988,0.0
-0.14606139933365064,-0.8863991662324127,0.0
-0.14544066317626528,-0.8904377279833247,0.0
-0.14879819133745836,-0.8964630015633143,0.0
-0.15267927970807552,-0.9026836894215737,0.0
-0.15616174837379027,-0.9022602918186555,0.0
-0.15622322703474537,-0.8984171443460135,0.0
-0.15547358400761543,-0.8967886920270974,0.0
-0.15413096937966048,-0.8915125065138093,0.0
-0.1554041726162145,-0.8902748827514331,0.0
-0.1556322386165318,-0.8892001042209484,0.0
-0.1560328415040457,-0.8876042209484106,0.0
-0.15717713787085516,-0.8888092756644086,0.0
-0.16185943201650008,-0.8878647733194373,0.0
-0.1614588291289862,-0.8906005732152162,0.0
-0.16058622877994605,-0.8900794684731631,0.0
-0.1620993971124861,-0.8906982803543513,0.0
-0.16154807234650168,-0.8907308494007296,0.0
-0.1618455497382199,-0.8902423137050547,0.0
-0.15977114072663812,-0.88936294945284,0.0
-0.15937252102173569,-0.8878973423658155,0.0
-0.15936260510867842,-0.8912193850964044,0.0
-0.1576808662541647,-0.8902748827514331,0.0
-0.15687966047913693,-0.8909588327253778,0.0
-0.1555410122164049,-0.8929781136008338,0.0
-0.15586823734729494,-0.8946717040125065,0.0
-0.15301642075202285,-0.8919033350703491,0.0
-0.15119784229731872,-0.8899817613340282,0.0
-0.1497104553387276,-0.893303804064617,0.0
-0.14958948119942883,-0.8963001563314226,0.0
-0.1509717594796129,-0.8977331943720688,0.0
-0.14993653815643346,-0.8972120896300156,0.0
-0.15040258607012533,-0.8944762897342365,0.0
-0.15076154212279866,-0.8937923397602918,0.0
-0.14939116293828336,-0.8928478374153205,0.0
-0.14973425353006506,-0.8950299635226681,0.0
-0.15211605584642235,-0.8998176133402814,0.0
-0.15248691099476439,-0.8963652944241792,0.0
-0.1512970014278915,-0.8972120896300156,0.0
-0.15183444391559575,-0.8956487754038561,0.0
-0.15204267808979852,-0.8947368421052632,0.0
-0.15363517372679678,-0.8912845231891611,0.0
-0.15437490084086944,-0.8925221469515373,0.0
-0.1547576550848802,-0.8882230328295988,0.0
-0.15681818181818183,-0.8874739447628973,0.0
-0.15820244328097732,-0.8884835852006253,0.0
-0.15942606695224495,-0.8867248566961959,0.0
-0.15960653656988735,-0.8870505471599791,0.0
-0.1595391083610979,-0.8852592496091715,0.0
-0.16030858321434238,-0.8863340281396561,0.0
-0.1612862922417896,-0.8852592496091715,0.0
-0.15965809931778518,-0.8877670661803022,0.0
-0.16071315246707918,-0.8877344971339239,0.0
-0.15989211486593685,-0.8872459614382491,0.0
-0.16127637632873235,-0.8892978113600833,0.0
-0.1589104394732667,-0.8903074517978113,0.0
-0.15867047437728066,-0.8914799374674309,0.0
-0.15766500079327306,-0.8928804064616988,0.0
-0.15746271616690466,-0.8931735278791036,0.0
-0.1548766460415675,-0.8934992183428869,0.0
-0.15401396160558464,-0.8934992183428869,0.0
-0.15159249563699825,-0.8936294945284002,0.0
